l_pre_spe,dpt,rec_mon,dep_mon,taux
09-TOTAL Médecine Interne,88,22835.499999999996,1318.72,0.05774868078211558
09-TOTAL Médecine Interne,89,44225.53999999997,3571.33,0.08075266011449497
09-TOTAL Médecine Interne,90,5798.420000000001,385.28,0.0664456869285081
09-TOTAL Médecine Interne,91,98077.40999999993,11130.669999999996,0.11348862087610188
09-TOTAL Médecine Interne,92,126245.05999999991,36907.29000000001,0.29234640943574375
09-TOTAL Médecine Interne,93,102390.82999999994,14185.090000000004,0.13853867577789936
09-TOTAL Médecine Interne,94,113195.00999999992,24766.139999999996,0.21879180009790195
09-TOTAL Médecine Interne,95,84835.24,9124.17,0.10755164952677684
09-TOTAL Médecine Interne,971,8725.299999999996,492.3,0.05642212875202002
09-TOTAL Médecine Interne,972,15711.849999999999,1826.2000000000003,0.11623074303789817
09-TOTAL Médecine Interne,973,1324.4199999999996,139.0,0.1049516014557316
09-TOTAL Médecine Interne,974,37434.97999999999,171.01,0.00456818729434342
09-TOTAL Médecine Interne,976,1508.61,51.0,0.03380595382504425
11-Oto-rhino laryngologie,01,79647.87999999996,18905.649999999994,0.23736538875862112
11-Oto-rhino laryngologie,02,77175.51999999999,11154.670000000004,0.14453637630170818
11-Oto-rhino laryngologie,03,51059.879999999954,5180.08,0.10145108057441586
11-Oto-rhino laryngologie,04,43984.33000000002,5908.810000000001,0.13433897935923994
11-Oto-rhino laryngologie,05,60974.869999999995,4490.7400000000025,0.07364902951002607
11-Oto-rhino laryngologie,06,126576.14000000006,34665.13999999997,0.27386788694930936
11-Oto-rhino laryngologie,07,72601.50999999994,11480.320000000002,0.15812784059174542
11-Oto-rhino laryngologie,08,52701.42999999996,3605.4900000000002,0.06841351363710631
11-Oto-rhino laryngologie,09,25496.550000000003,6967.290000000001,0.2732640298393312
11-Oto-rhino laryngologie,10,46317.09999999997,11870.920000000004,0.2562967025137587
11-Oto-rhino laryngologie,11,63935.57999999996,12403.320000000005,0.19399714525151743
11-Oto-rhino laryngologie,12,57150.779999999984,3000.8899999999994,0.05250829472493639
11-Oto-rhino laryngologie,13,180666.2100000003,34690.93,0.19201670306804985
11-Oto-rhino laryngologie,14,83659.53999999989,8829.119999999997,0.10553632018536091
11-Oto-rhino laryngologie,15,25036.519999999997,1042.2799999999997,0.04163038633164672
11-Oto-rhino laryngologie,16,67131.16999999997,11491.410000000005,0.1711784555520187
11-Oto-rhino laryngologie,17,76489.10999999996,10648.119999999995,0.13921092819618378
11-Oto-rhino laryngologie,18,67309.56,11374.320000000005,0.16898520804474143
11-Oto-rhino laryngologie,19,36214.31000000001,3844.8600000000006,0.1061696329434414
11-Oto-rhino laryngologie,21,72742.07999999999,16899.609999999997,0.23232233667225352
11-Oto-rhino laryngologie,22,82736.18000000005,4625.7300000000005,0.05590939779912485
11-Oto-rhino laryngologie,23,28165.329999999998,974.4099999999999,0.034596079648276795
11-Oto-rhino laryngologie,24,84606.98999999995,15490.810000000007,0.18309137341961954
11-Oto-rhino laryngologie,25,71046.68000000002,12917.850000000006,0.18182200772787696
11-Oto-rhino laryngologie,26,74056.14999999989,11818.080000000005,0.1595826950226284
11-Oto-rhino laryngologie,27,89737.20999999996,17258.740000000016,0.19232534641984103
11-Oto-rhino laryngologie,28,67637.54999999996,14717.979999999996,0.217600726223821
11-Oto-rhino laryngologie,29,95131.16000000003,7361.360000000001,0.07738116511981982
11-Oto-rhino laryngologie,2A,64918.35999999999,5462.75,0.08414799757726475
11-Oto-rhino laryngologie,2B,61951.72999999993,1592.7399999999996,0.025709370827901035
11-Oto-rhino laryngologie,30,101979.16999999993,19100.920000000006,0.1873021716101437
11-Oto-rhino laryngologie,31,134886.3199999999,22955.499999999996,0.17018404831564843
11-Oto-rhino laryngologie,32,42684.079999999994,4195.24,0.09828582459783601
11-Oto-rhino laryngologie,33,143824.68000000002,27773.000000000007,0.19310315865121344
11-Oto-rhino laryngologie,34,148344.37,17706.470000000005,0.11936057971057483
11-Oto-rhino laryngologie,35,91602.53999999988,13454.580000000002,0.14687998826233442
11-Oto-rhino laryngologie,36,47771.06999999994,4044.880000000002,0.08467216664814095
11-Oto-rhino laryngologie,37,80636.69999999997,14195.870000000006,0.17604725887840167
11-Oto-rhino laryngologie,38,122402.77000000015,26562.519999999982,0.21700914121469594
11-Oto-rhino laryngologie,39,40123.43999999999,10755.26000000001,0.26805428447810087
11-Oto-rhino laryngologie,40,67090.45999999999,12989.680000000002,0.19361441254091868
11-Oto-rhino laryngologie,41,57946.179999999986,7930.400000000006,0.13685802929546018
11-Oto-rhino laryngologie,42,88815.93000000001,11438.890000000001,0.1287932243686465
11-Oto-rhino laryngologie,43,33960.59,5740.299999999999,0.1690282765994348
11-Oto-rhino laryngologie,44,112848.70000000006,17736.18000000001,0.15716778305820095
11-Oto-rhino laryngologie,45,77569.58999999995,20196.6,0.26036749710808077
11-Oto-rhino laryngologie,46,52229.690000000024,2172.02,0.041585925553071425
11-Oto-rhino laryngologie,47,74313.97000000002,14457.010000000006,0.19453960002406012
11-Oto-rhino laryngologie,48,35124.74999999999,862.3199999999998,0.02455021032178165
11-Oto-rhino laryngologie,49,84018.18000000004,10282.670000000004,0.12238625021394178
11-Oto-rhino laryngologie,50,63334.499999999956,8033.800000000002,0.1268471370264233
11-Oto-rhino laryngologie,51,76092.47999999994,16322.900000000009,0.2145139703686885
11-Oto-rhino laryngologie,52,41475.33999999997,5731.739999999998,0.13819633546102342
11-Oto-rhino laryngologie,53,51245.759999999995,5779.389999999999,0.11277791567536515
11-Oto-rhino laryngologie,54,75328.2399999999,20335.57,0.26995944681569656
11-Oto-rhino laryngologie,55,37654.97000000001,5379.05,0.14285099682724484
11-Oto-rhino laryngologie,56,88134.60999999997,11454.920000000007,0.129970734538906
11-Oto-rhino laryngologie,57,105116.16000000003,21215.830000000005,0.2018322396860768
11-Oto-rhino laryngologie,58,45939.42000000003,11507.720000000005,0.2504977206939051
11-Oto-rhino laryngologie,59,279380.4999999999,44874.65,0.16062198328086613
11-Oto-rhino laryngologie,60,78054.77999999988,19118.31000000002,0.24493451906468827
11-Oto-rhino laryngologie,61,47679.969999999994,5177.18,0.10858186362113904
11-Oto-rhino laryngologie,62,143394.53000000023,19484.489999999998,0.13588028776271988
11-Oto-rhino laryngologie,63,75089.54999999994,18000.130000000005,0.2397155130107987
11-Oto-rhino laryngologie,64,149186.31,19302.33000000001,0.12938405675426928
11-Oto-rhino laryngologie,65,48356.46999999993,2050.12,0.04239598134437859
11-Oto-rhino laryngologie,66,77636.44999999997,8924.02,0.11494626557499736
11-Oto-rhino laryngologie,67,116528.62999999987,25067.920000000013,0.21512241240629054
11-Oto-rhino laryngologie,68,85734.62999999998,23538.39000000001,0.2745493857033035
11-Oto-rhino laryngologie,69,131184.04000000004,28797.099999999988,0.2195167948784012
11-Oto-rhino laryngologie,70,39486.46999999998,5167.040000000001,0.13085596154834817
11-Oto-rhino laryngologie,71,66046.34999999992,14496.220000000005,0.21948555824810945
11-Oto-rhino laryngologie,72,61866.76999999998,9385.990000000003,0.15171294703117694
11-Oto-rhino laryngologie,73,72996.29000000004,12083.790000000003,0.1655397829122548
11-Oto-rhino laryngologie,74,84981.27999999991,18471.99000000002,0.21736540094477325
11-Oto-rhino laryngologie,75,239678.8599999999,117422.37999999984,0.4899154643843011
11-Oto-rhino laryngologie,76,177009.0599999999,25356.28999999999,0.14324854332314968
11-Oto-rhino laryngologie,77,108210.52000000008,27666.089999999982,0.25566913457212814
11-Oto-rhino laryngologie,78,141076.2500000001,40751.06000000001,0.2888584010419896
11-Oto-rhino laryngologie,79,44843.979999999974,4780.479999999999,0.10660249157188995
11-Oto-rhino laryngologie,80,65007.43000000001,16995.729999999992,0.2614428842979947
11-Oto-rhino laryngologie,81,73653.77,9737.520000000006,0.13220667455311527
11-Oto-rhino laryngologie,82,68214.86999999998,11765.810000000001,0.17248160115235878
11-Oto-rhino laryngologie,83,121932.5000000001,23934.47,0.19629278494248853
11-Oto-rhino laryngologie,84,100467.58999999997,19645.15,0.19553718766420103
11-Oto-rhino laryngologie,85,54762.82999999998,11778.769999999999,0.21508694857442545
11-Oto-rhino laryngologie,86,77847.72999999991,14762.230000000005,0.18962954989182115
11-Oto-rhino laryngologie,87,53080.16999999995,3628.07,0.06835076074549128
11-Oto-rhino laryngologie,88,52967.32999999995,9472.97,0.17884552610071167
11-Oto-rhino laryngologie,89,57423.789999999986,14062.890000000003,0.24489658380263662
11-Oto-rhino laryngologie,90,37818.289999999986,2209.2499999999995,0.05841750116147505
11-Oto-rhino laryngologie,91,120845.67000000017,33096.81999999999,0.27387675536905826
11-Oto-rhino laryngologie,92,146391.66999999998,65301.38,0.44607305866515495
11-Oto-rhino laryngologie,93,156295.95000000024,32002.6,0.2047564252304679
11-Oto-rhino laryngologie,94,136791.03000000003,47393.87999999996,0.34646920927490604
11-Oto-rhino laryngologie,95,126817.7700000001,34575.9,0.2726423907312041
11-Oto-rhino laryngologie,971,105121.53999999992,13761.89999999999,0.1309141780076662
11-Oto-rhino laryngologie,972,84085.74999999996,22491.27,0.26748016162072663
11-Oto-rhino laryngologie,973,37602.00999999998,7042.189999999994,0.18728227560175634
11-Oto-rhino laryngologie,974,101251.19999999995,13851.289999999994,0.13680124284946746
11-Oto-rhino laryngologie,976,2712.4100000000008,246.4,0.09084172378069685
12-TOTAL Pédiatrie,01,73682.78999999998,8896.360000000004,0.12073864195424748
12-TOTAL Pédiatrie,02,84001.59999999989,3266.39,0.038884854574198637
12-TOTAL Pédiatrie,03,31704.700000000008,171.39,0.0054058231113998855
12-TOTAL Pédiatrie,04,28462.789999999994,1632.73,0.057363666738222095
12-TOTAL Pédiatrie,05,21361.909999999996,219.1,0.010256573499279794
12-TOTAL Pédiatrie,06,109593.04999999984,11796.089999999998,0.10763538381311602
12-TOTAL Pédiatrie,07,51142.49000000001,2298.1800000000003,0.04493680303794359
12-TOTAL Pédiatrie,08,43832.29999999997,363.67999999999995,0.008297077725786696
12-TOTAL Pédiatrie,09,22135.500000000007,779.88,0.035232093243884245
12-TOTAL Pédiatrie,10,40055.47999999999,2867.8500000000004,0.07159694503723339
12-TOTAL Pédiatrie,11,56135.37999999997,961.15,0.017122000421124797
12-TOTAL Pédiatrie,12,47140.689999999966,84.21,0.0017863548454636548
12-TOTAL Pédiatrie,13,190850.43000000017,16287.260000000002,0.08534044172706337
12-TOTAL Pédiatrie,14,81359.63000000005,5762.27,0.07082468295394162
12-TOTAL Pédiatrie,15,21076.15000000001,146.0,0.006927261383127371
12-TOTAL Pédiatrie,16,33226.58,198.2,0.005965103841562989
12-TOTAL Pédiatrie,17,54885.79999999995,2754.710000000001,0.05018984874047574
12-TOTAL Pédiatrie,18,27346.100000000002,2476.9200000000005,0.09057671843516993
12-TOTAL Pédiatrie,19,28544.419999999973,1004.62,0.035194969804956656
12-TOTAL Pédiatrie,21,74043.53,2695.8700000000003,0.036409258175562405
12-TOTAL Pédiatrie,22,52775.8,478.4799999999999,0.009066276588891118
12-TOTAL Pédiatrie,23,17237.02,169.2,0.009816081898147127
12-TOTAL Pédiatrie,24,38791.33999999999,3852.24,0.09930670092860934
12-TOTAL Pédiatrie,25,87215.64000000004,3819.6200000000017,0.04379512665388914
12-TOTAL Pédiatrie,26,66184.71999999993,2935.1899999999996,0.04434845384251838
12-TOTAL Pédiatrie,27,54864.19000000002,5747.360000000001,0.10475612599037731
12-TOTAL Pédiatrie,28,52182.490000000034,4431.93,0.08493136299168548
12-TOTAL Pédiatrie,29,77530.28999999995,910.4799999999996,0.011743539202549096
12-TOTAL Pédiatrie,2A,41228.05999999998,1698.31,0.041193061230627895
12-TOTAL Pédiatrie,2B,64218.48999999999,2242.66,0.03492234090212959
12-TOTAL Pédiatrie,30,89060.63,6219.600000000001,0.06983557156512368
12-TOTAL Pédiatrie,31,165316.18999999997,8258.960000000005,0.04995856727644162
12-TOTAL Pédiatrie,32,31334.430000000004,408.32,0.013031033275537483
12-TOTAL Pédiatrie,33,139283.9200000001,12263.500000000005,0.08804677524871497
12-TOTAL Pédiatrie,34,125982.13000000016,5508.419999999999,0.043723820195768974
12-TOTAL Pédiatrie,35,112096.00000000003,3693.2400000000007,0.03294711675706537
12-TOTAL Pédiatrie,36,15233.330000000004,1018.0,0.06682714810222058
12-TOTAL Pédiatrie,37,80109.58000000003,3239.2199999999993,0.04043486434456401
12-TOTAL Pédiatrie,38,132273.4900000001,8777.940000000002,0.06636205032467198
12-TOTAL Pédiatrie,39,23147.299999999992,609.01,0.026310196005581654
12-TOTAL Pédiatrie,40,28056.72999999999,2152.21,0.07670922448909766
12-TOTAL Pédiatrie,41,53784.349999999984,3256.7299999999996,0.060551628866017726
12-TOTAL Pédiatrie,42,68178.00999999995,5167.839999999999,0.07579922030578486
12-TOTAL Pédiatrie,43,19255.739999999987,1381.8,0.07176042052915135
12-TOTAL Pédiatrie,44,90295.05,5430.8099999999995,0.06014515745879757
12-TOTAL Pédiatrie,45,70974.93,7148.620000000001,0.10072035294716038
12-TOTAL Pédiatrie,46,25171.48999999998,424.74,0.016873852123970426
12-TOTAL Pédiatrie,47,46856.77999999999,715.9,0.015278471973532968
12-TOTAL Pédiatrie,48,14619.100000000008,8.54,0.0005841672879999449
12-TOTAL Pédiatrie,49,64760.02999999992,4244.64,0.06554413270037097
12-TOTAL Pédiatrie,50,26043.670000000006,399.0,0.015320421430620183
12-TOTAL Pédiatrie,51,80249.09999999996,2264.6900000000005,0.028220752631493706
12-TOTAL Pédiatrie,52,25872.870000000006,2521.51,0.0974576844393374
12-TOTAL Pédiatrie,53,22828.040000000005,196.60999999999999,0.008612653561146728
12-TOTAL Pédiatrie,54,125042.93,2669.86,0.021351547024689842
12-TOTAL Pédiatrie,55,23864.059999999987,891.4200000000001,0.03735407973328933
12-TOTAL Pédiatrie,56,59786.659999999996,1527.8700000000001,0.025555366364336127
12-TOTAL Pédiatrie,57,117621.16999999997,4642.520000000001,0.03947010559408653
12-TOTAL Pédiatrie,58,21284.180000000008,234.70000000000002,0.011026969326513867
12-TOTAL Pédiatrie,59,285065.3500000003,19141.07999999998,0.0671462876845606
12-TOTAL Pédiatrie,60,87724.68999999993,8506.699999999997,0.09697041961618792
12-TOTAL Pédiatrie,61,29591.17,988.4100000000001,0.03340219396529438
12-TOTAL Pédiatrie,62,110104.98,6585.82,0.05981400659625023
12-TOTAL Pédiatrie,63,95042.96999999996,4795.560000000003,0.050456756559690896
12-TOTAL Pédiatrie,64,86125.3499999999,4456.040000000001,0.051739005995331294
12-TOTAL Pédiatrie,65,35327.560000000005,1754.25,0.04965669862283157
12-TOTAL Pédiatrie,66,56906.63,2639.36,0.046380535976212264
12-TOTAL Pédiatrie,67,140546.12000000014,12883.269999999997,0.09166578202229976
12-TOTAL Pédiatrie,68,86289.93000000004,7355.800000000002,0.08524517287243133
12-TOTAL Pédiatrie,69,155376.70000000016,17671.03999999999,0.11373030834095442
12-TOTAL Pédiatrie,70,31281.409999999963,896.48,0.028658554713486415
12-TOTAL Pédiatrie,71,57079.100000000006,3337.2999999999997,0.05846798565499455
12-TOTAL Pédiatrie,72,55960.16000000005,949.2399999999998,0.016962782093546534
12-TOTAL Pédiatrie,73,58698.18999999996,3580.9100000000003,0.06100545860102335
12-TOTAL Pédiatrie,74,72933.8999999999,10279.829999999998,0.14094721384705894
12-TOTAL Pédiatrie,75,249188.64000000065,59578.67999999991,0.23909067443844856
12-TOTAL Pédiatrie,76,153530.52999999985,7796.269999999999,0.05077993282508701
12-TOTAL Pédiatrie,77,106904.68000000004,12518.560000000001,0.11710020552888795
12-TOTAL Pédiatrie,78,143259.38999999998,25852.570000000014,0.1804598637478494
12-TOTAL Pédiatrie,79,26000.150000000005,1109.4899999999998,0.04267244612050313
12-TOTAL Pédiatrie,80,67228.20000000001,1975.1499999999999,0.02937978407870506
12-TOTAL Pédiatrie,81,57335.27999999993,1672.4599999999996,0.029169823536224146
12-TOTAL Pédiatrie,82,54948.03999999995,1511.83,0.027513811229663537
12-TOTAL Pédiatrie,83,104443.72999999997,6566.530000000002,0.06287146198244743
12-TOTAL Pédiatrie,84,85987.69000000003,3376.0300000000016,0.039261782704012635
12-TOTAL Pédiatrie,85,38858.61999999997,1696.44,0.04365672275546587
12-TOTAL Pédiatrie,86,43867.359999999964,3267.6600000000008,0.0744895521408173
12-TOTAL Pédiatrie,87,33890.499999999985,1336.1799999999998,0.039426387925819935
12-TOTAL Pédiatrie,88,59960.11999999999,334.4199999999999,0.005577373761093206
12-TOTAL Pédiatrie,89,40898.37000000002,3098.43,0.07575925397515838
12-TOTAL Pédiatrie,90,25549.510000000002,1232.95,0.04825728556046672
12-TOTAL Pédiatrie,91,137808.70999999988,17116.49,0.12420470375203438
12-TOTAL Pédiatrie,92,162674.55999999994,36681.399999999965,0.22548946805204192
12-TOTAL Pédiatrie,93,153414.22000000006,21659.44,0.14118274042653928
12-TOTAL Pédiatrie,94,163808.66000000003,28510.30999999999,0.17404641488429234
12-TOTAL Pédiatrie,95,154864.04999999984,20373.949999999997,0.13156022976281467
