CODGEO,REG,DEP,ARR,CV,ZE2010,EPCI,LIBGEO,MENFIS10,PMENFIS10,MENIMP10,QUAR1UC10,QUAR2UC10,QUAR3UC10,DEC1UC10,DEC2UC10,DEC3UC10,DEC4UC10,DEC5UC10,DEC6UC10,DEC7UC10,DEC8UC10,DEC9UC10,RDUC10,PTSA10,PPEN10,PBEN10,PAUT10
68268,42,68,681,6805,4208,246800460,Retzwiller,240,617.5,,,20060,,,,,,20060,,,,,,,,,
68269,42,68,685,6820,4207,246800577,Ribeauville,2060,4527.0,60.3,13606,19962,28083,8360,12269,14850,17501,19962,22907,26106,30138,38378,4.6,58.5,24.6,8.1,8.9
68270,42,68,684,6827,4208,200023281,Richwiller,1451,3506.0,70.1,16182,21923,29059,11208,14904,17441,19547,21923,24686,27532,31589,38732,3.5,66.2,26.9,3.5,3.4
68271,42,68,684,6809,4208,200023281,Riedisheim,5685,12144.5,67.2,15316,22807,33630,9350,13669,16801,19860,22807,26291,30692,36709,47814,5.1,61.7,27.0,5.5,5.9
68272,42,68,682,6802,4207,246800593,Riedwihr,154,407.5,,,22091,,,,,,22091,,,,,,,,,
68273,42,68,681,6810,4209,246800544,Riespach,263,673.0,,,24959,,,,,,24959,,,,,,,,,
68274,42,68,683,6808,4208,246800569,Rimbach-pres-Guebwiller,56,124.0,,,21345,,,,,,21345,,,,,,,,,
68275,42,68,686,6815,4208,246800676,Rimbach-pres-Masevaux,193,492.0,,,19906.5,,,,,,19906.5,,,,,,,,,
68276,42,68,683,6808,4208,246800569,Rimbachzell,84,211.0,,,19191,,,,,,19191,,,,,,,,,
68277,42,68,685,6812,4207,246800577,Riquewihr,518,1171.5,,,20143,,,,,,20143,,,,,,,,,
68278,42,68,684,6809,4208,200023281,Rixheim,5659,13262.0,68.6,15206,22570,31518,9580,13606,16755,19603,22570,25513,29128,34295,43810,4.6,70.4,21.8,2.9,5.0
68279,42,68,686,6825,4208,246800452,Roderen,346,933.5,,,22372,,,,,,22372,,,,,,,,,
68280,42,68,685,6820,4207,246800577,Rodern,140,338.0,,,21971.5,,,,,,21971.5,,,,,,,,,
68281,42,68,683,6806,4208,246800015,Roggenhouse,179,492.5,,,23220,,,,,,23220,,,,,,,,,
68282,42,68,681,6805,4208,246800460,Romagny,86,226.0,,,23171,,,,,,23171,,,,,,,,,
68283,42,68,685,6823,4204,246800395,Rombach-le-Franc,347,846.0,,,19075,,,,,,19075,,,,,,,,,
68284,42,68,681,6807,4209,246800437,Roppentzwiller,276,684.5,,,23230,,,,,,23230,,,,,,,,,
68285,42,68,685,6820,4207,246800577,Rorschwihr,145,388.0,,,21831,,,,,,21831,,,,,,,,,
68286,42,68,684,6811,4209,246800247,Rosenau,887,2079.0,,,30783,,,,,,30783,,,,,,,,,
68287,42,68,683,6821,4208,246800494,Rouffach,1673,3911.0,63.1,15035,20926,27217,9967,13670,16130,18568,20926,22840,25632,29227,35752,3.6,67.0,24.1,3.8,5.0
68288,42,68,681,6810,4209,246800437,Ruederbach,142,395.5,,,23132,,,,,,23132,,,,,,,,,
68289,42,68,684,6831,4208,200023281,Ruelisheim,894,2364.5,71.9,16745,22560,29458,12973,15701,18026,20439,22560,25076,28083,31741,40799,3.1,67.5,26.1,1.7,4.8
68290,42,68,683,6806,4208,246800015,Rustenhart,314,835.0,,,21688,,,,,,21688,,,,,,,,,
68291,42,68,683,6806,4208,246800015,Rumersheim-le-Haut,411,1088.5,,,23242,,,,,,23242,,,,,,,,,
68292,42,68,686,6822,4208,246800205,Saint-Amarin,1002,2347.5,59.2,13100,18596,24810,8746,11699,14081,16577,18596,20462,23081,26502,33253,3.8,61.1,31.4,3.4,4.2
68293,42,68,681,6805,4208,246800460,Saint-Cosme,,,,,,,,,,,,,,,,,,,,
68294,42,68,685,6823,4204,246800395,Sainte-Croix-aux-Mines,782,1828.0,55.9,12771,18188,23751.5,7509,11294,14219,15967,18188,20265,22510,25517,31047,4.1,58.4,27.1,2.9,11.6
68295,42,68,682,6828,4207,246800726,Sainte-Croix-en-Plaine,1049,2827.5,68.9,17400,22796,29390,12033,15954,18403,20869,22796,24553,27753,31811,38691,3.2,68.7,20.8,4.9,5.7
68296,42,68,685,6820,4207,246800577,Saint-Hippolyte,417,1000.0,,,21333,,,,,,21333,,,,,,,,,
68297,42,68,684,6811,4209,246800247,Saint-Louis,8734,18988.0,61.3,10811.5,19354,31407,4956,8963,12628,15925,19354,23278,28243,34884,46688,9.4,74.4,20.4,2.2,3.1
68298,42,68,685,6823,4204,246800395,Sainte-Marie-aux-Mines,2168,5060.0,48.8,9387,15641,22280,4881,8322,10613,13105,15641,17889.5,20592,23840,29714,6.1,60.2,31.6,3.9,4.4
68299,42,68,681,6810,4209,246800411,Saint-Ulrich,121,312.5,,,21813,,,,,,21813,,,,,,,,,
68300,42,68,684,6831,4208,200023281,Sausheim,2218,5528.0,68.1,15664,22289,30778,9885,13927,16908,19517,22289,25095,28535,33863,41601,4.2,67.7,26.3,2.2,3.8
68301,42,68,684,6813,4209,246800684,Schlierbach,437,1191.0,,,28800,,,,,,28800,,,,,,,,,
68302,42,68,686,6803,4208,246800452,Schweighouse-Thann,274,747.0,,,22376,,,,,,22376,,,,,,,,,
68303,42,68,681,6801,4209,246800361,Schwoben,92,264.0,,,22417,,,,,,22417,,,,,,,,,
68304,42,68,686,6815,4208,246800676,Sentheim,586,1522.5,,,20864,,,,,,20864,,,,,,,,,
68305,42,68,681,6810,4209,246800411,Seppois-le-Bas,438,1140.5,,,21624,,,,,,21624,,,,,,,,,
68306,42,68,681,6810,4209,246800544,Seppois-le-Haut,177,486.0,,,19442,,,,,,19442,,,,,,,,,
68307,42,68,686,6815,4208,246800676,Sewen,201,525.0,,,19121,,,,,,19121,,,,,,,,,
68308,42,68,686,6815,4208,246800676,Sickert,138,338.5,,,20857,,,,,,20857,,,,,,,,,
68309,42,68,684,6813,4209,246800684,Sierentz,1251,2824.5,71.9,18293,26997,39667,11782,16373,20018,23095,26997,31390,36244,43705,55853,4.7,78.9,14.6,2.5,4.0
68310,42,68,685,6812,4207,246800551,Sigolsheim,478,1235.5,,,22235,,,,,,22235,,,,,,,,,
68311,42,68,682,6818,4207,246800585,Sondernach,274,674.0,,,17695,,,,,,17695,,,,,,,,,
68312,42,68,681,6807,4209,246800643,Sondersdorf,130,348.0,,,26090.5,,,,,,26090.5,,,,,,,,,
68313,42,68,686,6815,4208,246800676,Soppe-le-Bas,263,717.0,,,20652,,,,,,20652,,,,,,,,,
68314,42,68,686,6815,4208,246800676,Soppe-le-Haut,212,590.0,,,22144,,,,,,22144,,,,,,,,,
68315,42,68,683,6824,4208,246800569,Soultz-Haut-Rhin,2907,7181.5,59.0,12872,19504,26127,7708,11512,14504,17035,19504,21981,24702,28111,34374,4.5,68.0,24.1,4.1,3.8
68316,42,68,682,6818,4207,246800585,Soultzbach-les-Bains,286,697.5,,,23123,,,,,,23123,,,,,,,,,
68317,42,68,682,6818,4207,246800585,Soultzeren,499,1166.5,,,19125,,,,,,19125,,,,,,,,,
68318,42,68,683,6821,4208,ZZZZZZZZZ,Soultzmatt,877,2238.5,66.9,16263,21397,28845,11809,14931,17415,19044,21397,23513,26524,31070,37182,3.2,67.3,21.4,6.3,5.0
68319,42,68,681,6801,4208,246800189,Spechbach-le-Bas,270,747.0,,,25199,,,,,,25199,,,,,,,,,
68320,42,68,681,6801,4208,246800189,Spechbach-le-Haut,243,683.5,,,21935,,,,,,21935,,,,,,,,,
68321,42,68,686,6803,4208,200023281,Staffelfelden,1457,3739.5,62.5,14484,19299,25021,9148,12915,15671,17385,19299,21659,23779,26783,33174,3.6,66.5,29.3,1.7,2.4
68322,42,68,686,6803,4208,246800601,Steinbach,563,1320.0,,,23837,,,,,,23837,,,,,,,,,
68323,42,68,684,6813,4208,246800684,Steinbrunn-le-Bas,277,697.5,,,26634,,,,,,26634,,,,,,,,,
68324,42,68,684,6813,4208,246800684,Steinbrunn-le-Haut,234,590.0,,,26654,,,,,,26654,,,,,,,,,
68325,42,68,681,6810,4209,246800437,Steinsoultz,312,798.5,,,26223,,,,,,26223,,,,,,,,,
68326,42,68,681,6805,4208,246800460,Sternenberg,,,,,,,,,,,,,,,,,,,,
68327,42,68,684,6813,4209,246800684,Stetten,118,307.0,,,29092,,,,,,29092,,,,,,,,,
68328,42,68,686,6822,4208,246800205,Storckensohn,100,243.0,,,21142,,,,,,21142,,,,,,,,,
68329,42,68,682,6818,4207,246800585,Stosswihr,553,1355.5,,,19697,,,,,,19697,,,,,,,,,
68330,42,68,681,6810,4209,246800411,Strueth,124,340.0,,,19861,,,,,,19861,,,,,,,,,
68331,42,68,682,6802,4207,246800726,Sundhoffen,791,1968.0,,,23790,,,,,,23790,,,,,,,,,
68332,42,68,681,6801,4208,246800189,Tagolsheim,283,756.5,,,22969,,,,,,22969,,,,,,,,,
68333,42,68,681,6801,4209,246800361,Tagsdorf,121,335.5,,,24057,,,,,,24057,,,,,,,,,
68334,42,68,686,6825,4208,246800452,Thann,3528,7805.0,56.9,11987,18014,25357,6701,10212,13401,15646,18014,20424,23425,28013,34817,5.2,63.5,28.0,4.4,4.1
68335,42,68,685,6820,4207,246800577,Thannenkirch,202,459.5,,,21412,,,,,,21412,,,,,,,,,
68336,42,68,681,6805,4208,246800460,Traubach-le-Bas,174,495.0,,,20514,,,,,,20514,,,,,,,,,
68337,42,68,681,6805,4208,246800460,Traubach-le-Haut,202,577.0,,,19751,,,,,,19751,,,,,,,,,
68338,42,68,682,6826,4207,246800726,Turckheim,1695,3695.0,68.4,16289,22281,31209,11468,14884,17431,19670,22281,25111,28936,34164,43550,3.8,55.1,28.3,7.9,8.8
68340,42,68,681,6810,4209,246800544,Ueberstrass,136,381.0,,,21332,,,,,,21332,,,,,,,,,
68341,42,68,684,6813,4209,246800684,Uffheim,363,908.0,,,29544,,,,,,29544,,,,,,,,,
68342,42,68,686,6803,4208,246800601,Uffholtz,681,1630.5,,,22790,,,,,,22790,,,,,,,,,
68343,42,68,683,6824,4208,200023281,Ungersheim,774,2053.5,,,22104,,,,,,22104,,,,,,,,,
68344,42,68,686,6822,4208,246800205,Urbes,185,459.0,,,19187,,,,,,19187,,,,,,,,,
68345,42,68,682,6802,4207,246800098,Urschenheim,261,731.0,,,22248.5,,,,,,22248.5,,,,,,,,,
68347,42,68,681,6807,4209,246800643,Vieux-Ferrette,232,645.5,,,24912,,,,,,24912,,,,,,,,,
68348,42,68,686,6825,4208,246800452,Vieux-Thann,1186,2964.5,57.9,12299,18417,24706,7107,10544,13657,15899,18417,20907,23350,26541,31668,4.5,66.5,28.3,2.0,3.2
68349,42,68,684,6811,4209,246800247,Village-Neuf,1592,3648.0,74.7,19039,28701,41575,12177,17182,20838,24497,28701,33014,38117,45010,59475,4.9,75.6,19.8,2.3,2.3
68350,42,68,682,6826,4207,246800494,Voegtlinshoffen,208,536.5,,,25945,,,,,,25945,,,,,,,,,
68351,42,68,682,6819,4207,246800098,Vogelgrun,243,621.0,,,21063,,,,,,21063,,,,,,,,,
68352,42,68,682,6819,4207,246800098,Volgelsheim,963,2357.5,59.7,12834,18826,24994,6662,11482,14350,16508,18826,21220,23448,26945,33734,5.1,70.0,20.8,3.5,5.7
68353,42,68,684,6813,4209,246800684,Wahlbach,164,482.0,,,28739,,,,,,28739,,,,,,,,,
68354,42,68,682,6826,4207,246800726,Walbach,360,912.0,,,25689,,,,,,25689,,,,,,,,,
68355,42,68,681,6810,4209,246800437,Waldighofen,629,1496.5,,,25662,,,,,,25662,,,,,,,,,
68356,42,68,681,6801,4208,246800189,Walheim,371,962.5,,,22959,,,,,,22959,,,,,,,,,
68357,42,68,684,6813,4209,246800684,Waltenheim,200,563.5,,,29685,,,,,,29685,,,,,,,,,
68358,42,68,682,6818,4207,246800585,Wasserbourg,176,478.5,,,21752,,,,,,21752,,,,,,,,,
68359,42,68,686,6803,4208,246800601,Wattwiller,681,1766.5,,,24183,,,,,,24183,,,,,,,,,
68360,42,68,682,6819,4207,246800098,Weckolsheim,215,611.0,,,20786,,,,,,20786,,,,,,,,,
68361,42,68,686,6815,4208,246800676,Wegscheid,136,351.0,,,21119,,,,,,21119,,,,,,,,,
68362,42,68,684,6811,4209,246800650,Wentzwiller,293,700.0,,,30192,,,,,,30192,,,,,,,,,
68363,42,68,681,6807,4209,246800437,Werentzhouse,239,590.0,,,26711,,,,,,26711,,,,,,,,,
68364,42,68,683,6821,4208,246800494,Westhalten,389,985.5,,,23377,,,,,,23377,,,,,,,,,
68365,42,68,682,6826,4207,246800726,Wettolsheim,695,1746.0,,,23830,,,,,,23830,,,,,,,,,
68366,42,68,682,6802,4207,246800593,Wickerschwihr,284,779.5,,,23030,,,,,,23030,,,,,,,,,
68367,42,68,682,6802,4207,246800098,Widensolen,481,1249.5,,,21989,,,,,,21989,,,,,,,,,
68368,42,68,682,6818,4207,246800585,Wihr-au-Val,521,1318.5,,,22198,,,,,,22198,,,,,,,,,
68370,42,68,686,6822,4208,246800205,Wildenstein,77,191.0,,,15649,,,,,,15649,,,,,,,,,
68371,42,68,681,6801,4209,246800361,Willer,132,331.0,,,25795,,,,,,25795,,,,,,,,,
68372,42,68,686,6825,4208,246800452,Willer-sur-Thur,788,1875.0,,,18653,,,,,,18653,,,,,,,,,
68373,42,68,681,6807,4209,246800643,Winkel,146,350.0,,,21598,,,,,,21598,,,,,,,,,
68374,42,68,682,6826,4207,246800726,Wintzenheim,3210,7429.0,67.1,15295,21439,28946,9806,13954,16686,19166,21439,24192,27162,31576,39903,4.1,61.4,28.1,4.0,6.6
68375,42,68,686,6803,4208,ZZZZZZZZZ,Wittelsheim,4131,10425.5,62.3,13986,19354,25165,8264,12586,15113,17129,19354,21471,23797,26967,32197,3.9,64.6,31.1,1.9,2.5
68376,42,68,684,6827,4208,200023281,Wittenheim,5618,14190.0,59.9,12222,18045,24789,7553,10808,13615,15855,18045,20422,23229,26581,32517,4.3,66.2,28.1,2.6,3.1
68377,42,68,681,6801,4209,246800361,Wittersdorf,338,859.0,,,23239,,,,,,23239,,,,,,,,,
68378,42,68,681,6805,4208,246800460,Wolfersdorf,145,356.0,,,19822,,,,,,19822,,,,,,,,,
68379,42,68,682,6819,4207,246800098,Wolfgantzen,411,1038.0,,,22110,,,,,,22110,,,,,,,,,
68380,42,68,681,6807,4209,246800643,Wolschwiller,189,474.0,,,29065,,,,,,29065,,,,,,,,,
68381,42,68,683,6824,4208,246800569,Wuenheim,333,787.5,,,22821,,,,,,22821,,,,,,,,,
68382,42,68,684,6813,4209,246800684,Zaessingue,115,295.5,,,29746,,,,,,29746,,,,,,,,,
68383,42,68,685,6812,4207,246800577,Zellenberg,156,376.5,,,24944,,,,,,24944,,,,,,,,,
68384,42,68,684,6817,4208,200023281,Zillisheim,1061,2680.5,73.5,18523,24774,32319,13727,17236,19973,22463,24774,27756,30633,35593,43139,3.1,67.1,23.7,5.1,4.2
68385,42,68,682,6826,4207,246800726,Zimmerbach,348,900.0,,,25263,,,,,,25263,,,,,,,,,
68386,42,68,684,6809,4208,200023281,Zimmersheim,465,1127.5,,,30819,,,,,,30819,,,,,,,,,
69001,82,69,692,6929,8214,246900708,Affoux,123,349.0,,,19918,,,,,,19918,,,,,,,,,
69002,82,69,692,6923,8213,246900682,Aigueperse,120,237.5,,,14683,,,,,,14683,,,,,,,,,
69003,82,69,691,6925,8214,246900245,Albigny-sur-Saone,898,2290.5,65.0,14417,22073,31095,8745,12436,15859,18826,22073,25004,28832,35797,46388,5.3,65.6,20.7,5.6,8.1
69004,82,69,692,6902,8213,246900658,Alix,238,617.0,,,20798,,,,,,20798,,,,,,,,,
69005,82,69,692,6902,8213,246900658,Amberieux,194,569.5,,,21692,,,,,,21692,,,,,,,,,
69006,82,69,692,6901,8214,246900583,Amplepuis,2159,5048.5,46.5,11379,16264,21534,7352,10145,12578,14375,16264,18065,20303,23481,29339,4.0,58.1,30.7,6.0,5.2
69007,82,69,691,6907,8211,246900633,Ampuis,1060,2574.5,67.6,16068,21482,28953,11469,14461,17404,19398,21482,24112,26909,30870,38390,3.4,60.9,18.6,8.5,12.0
69008,82,69,692,6929,8214,246900708,Ancy,226,610.5,,,18932,,,,,,18932,,,,,,,,,
69009,82,69,692,6902,8213,246900658,Anse,2344,6046.5,64.6,14925,20574,27545,9756,13629,16121,18422,20574,22796,25799,29536,36656,3.8,70.5,19.7,4.4,5.4
69010,82,69,691,6903,8214,246900625,L'Arbresle,2391,5870.5,59.8,12559,18798,25309,7622,11347,14160,16532,18798,21007,23823,27442,32540,4.3,72.6,22.0,2.8,2.7
69012,82,69,692,6904,8213,246900781,Les Ardillats,228,606.0,,,18069,,,,,,18069,,,,,,,,,
69013,82,69,692,6953,8213,246900229,Arnas,1293,3382.0,67.1,15201,21072.5,27022,9899,13813,16188,18558,21072.5,22965,25295,29346,37829,3.8,64.3,24.2,4.4,7.1
69014,82,69,691,6928,8214,246900773,Aveize,385,1018.5,,,17573,,,,,,17573,,,,,,,,,
69015,82,69,692,6904,8213,246900781,Avenas,,,,,,,,,,,,,,,,,,,,
69016,82,69,692,6923,8213,246900682,Azolette,,,,,,,,,,,,,,,,,,,,
69017,82,69,692,6906,8213,246900732,Bagnols,289,755.5,,,21017,,,,,,21017,,,,,,,,,
69018,82,69,692,6904,8213,246900781,Beaujeu,863,1878.0,,,16433,,,,,,16433,,,,,,,,,
69019,82,69,692,6905,8213,246900641,Belleville,3261,7642.5,49.9,10870,16452,22408,6213,9513,12141,14553,16452,18633,20987,24061,28839,4.6,67.4,24.9,3.6,4.2
69020,82,69,692,6902,8213,246900591,Belmont-d'Azergues,220,643.5,,,22606,,,,,,22606,,,,,,,,,
69021,82,69,691,6903,8214,246900625,Bessenay,838,2198.0,60.3,13813,19776,26469,9506,12738,15204,17568,19776,22008,24997,28845,35747,3.8,62.5,22.0,7.8,7.7
69022,82,69,691,6903,8214,246900625,Bibost,193,503.0,,,18439,,,,,,18439,,,,,,,,,
69023,82,69,692,6953,8213,246900674,Blace,521,1394.0,,,21510,,,,,,21510,,,,,,,,,
69024,82,69,692,6906,8213,246900732,Le Bois-d'Oingt,905,2253.5,,,20606,,,,,,20606,,,,,,,,,
69025,82,69,692,6930,8214,246900583,Bourg-de-Thizy,1062,2569.5,50.6,10920,16277,22360,6002,9563,12079,14357,16277,18613,20885,23947,28717,4.8,56.8,33.2,5.4,4.7
69026,82,69,692,6906,8213,246900732,Le Breuil,173,470.0,,,19953,,,,,,19953,,,,,,,,,
69027,82,69,691,6926,8214,246900757,Brignais,4455,11550.5,68.5,14895,22155,30492,8976,13484,16316,19225,22155,25349,28699,33223,40713,4.5,65.0,24.3,4.0,6.7
69028,82,69,691,6931,8214,246900724,Brindas,2033,5724.0,76.1,18066,25630,34796,12504,16342,19877,22835,25630,28755,32568,37355,47955,3.8,67.7,18.0,4.3,10.0
69029,82,69,691,6935,8214,246900245,Bron,15463,36846.5,60.6,10602,18205,26473,5431,9008,12251,15239,18205,21158,24381,28959,36998,6.8,64.4,26.4,4.3,4.9
69030,82,69,691,6927,8214,246900690,Brullioles,317,806.5,,,18244,,,,,,18244,,,,,,,,,
69031,82,69,691,6927,8214,246900690,Brussieu,441,1197.5,,,19297,,,,,,19297,,,,,,,,,
69032,82,69,691,6903,8214,246900625,Bully,750,2007.5,,,20981,,,,,,20981,,,,,,,,,
69033,82,69,691,6925,8214,246900245,Cailloux-sur-Fontaines,871,2522.0,78.5,19902,28199,37765,14122,18384,21430,24498,28199,31602,35726,41062,55619,3.9,69.2,15.7,7.2,7.8
69034,82,69,691,6943,8214,246900245,Caluire-et-Cuire,19135,42214.5,69.0,15439,23120,33464,8764,13500,16991,20083,23120,26605,30924,36969,48365,5.5,60.4,26.4,5.8,7.5
69035,82,69,692,6923,8213,246900682,Cenves,160,389.0,,,20060,,,,,,20060,,,,,,,,,
69036,82,69,692,6905,8213,246900641,Cercie,428,1143.0,,,18563,,,,,,18563,,,,,,,,,
69037,82,69,692,6909,8213,246900617,Chambost-Allieres,339,804.0,,,17722,,,,,,17722,,,,,,,,,
69038,82,69,691,6927,8214,246900690,Chambost-Longessaigne,364,899.0,,,17057,,,,,,17057,,,,,,,,,
69039,82,69,692,6906,8213,246900732,Chamelet,270,664.5,,,18965,,,,,,18965,,,,,,,,,
69040,82,69,691,6952,8214,246900245,Champagne-au-Mont-d'Or,2278,5201.5,69.3,15924,23436,33705,9703,14295,17341,20397,23436,26683,31054,37204,47628,4.9,57.7,28.3,5.9,8.1
69041,82,69,692,6930,8214,246900583,La Chapelle-de-Mardore,86,241.5,,,17556,,,,,,17556,,,,,,,,,
69042,82,69,691,6928,8214,246900773,La Chapelle-sur-Coise,194,586.0,,,18913.5,,,,,,18913.5,,,,,,,,,
69043,82,69,691,6926,8214,246900757,Chaponost,3003,8108.5,76.2,19025,26809,37633,12735,17218,20562,23753,26809,30767,35170,40611,51902,4.1,61.5,22.5,6.6,9.4
69044,82,69,691,6931,8214,246900245,Charbonnieres-les-Bains,1996,5099.5,81.1,21581,32858,48386,14608,19510,24295,28275,32858,38038,44487,53308,69816,4.8,56.8,23.6,7.2,12.5
69045,82,69,692,6905,8213,246900641,Charentay,457,1182.0,,,20539,,,,,,20539,,,,,,,,,
69046,82,69,691,6948,8214,246900245,Charly,1595,4543.5,78.6,20957,28672,39566,14334,19071,22439,25644,28672,32624,36822,43049,54608,3.8,63.7,21.6,7.1,7.6
69047,82,69,692,6902,8213,246900658,Charnay,373,973.5,,,24753,,,,,,24753,,,,,,,,,
69048,82,69,691,6908,8214,246900740,Chassagny,415,1268.5,,,22095,,,,,,22095,,,,,,,,,
69049,82,69,691,6910,8213,246900609,Chasselay,973,2539.0,75.5,18640,26996,38369,12828,17225,20518,23877,26996,30397,35510,42431,54025,4.2,52.5,19.7,6.6,21.2
69050,82,69,692,6906,8213,246900732,Chatillon,865,2283.5,66.6,16056,22472,31907,11242,14956,17281,19812,22472,25663,28653,34119,40087,3.6,67.2,21.5,5.5,5.8
69051,82,69,691,6924,8214,246900740,Chaussan,341,1004.0,,,20877,,,,,,20877,,,,,,,,,
69052,82,69,692,6902,8213,246900658,Chazay-d'Azergues,1538,4090.5,76.9,18910,26050,35104,13789,17612,20232,23351,26050,29550,32902,37580,46351,3.4,65.8,23.2,5.1,5.9
69053,82,69,692,6904,8213,246900781,Chenas,202,542.0,,,18036.5,,,,,,18036.5,,,,,,,,,
69054,82,69,692,6909,8213,246900617,Chenelette,159,349.0,,,17646,,,,,,17646,,,,,,,,,
69055,82,69,691,6910,8213,246900609,Les Cheres,526,1437.0,,,23471,,,,,,23471,,,,,,,,,
69056,82,69,692,6906,8213,246900732,Chessy,666,1758.0,,,22586,,,,,,22586,,,,,,,,,
69057,82,69,691,6903,8214,246900625,Chevinay,212,560.5,,,23370,,,,,,23370,,,,,,,,,
69058,82,69,692,6904,8213,246900781,Chiroubles,170,411.0,,,15585,,,,,,15585,,,,,,,,,
69059,82,69,691,6910,8213,246900609,Civrieux-d'Azergues,547,1459.0,,,22144,,,,,,22144,,,,,,,,,
69060,82,69,692,6909,8213,246900617,Claveisolles,249,608.0,,,15088,,,,,,15088,,,,,,,,,
69061,82,69,692,6953,8213,246900807,Cogny,429,1128.5,,,21069,,,,,,21069,,,,,,,,,
69062,82,69,691,6928,8214,246900773,Coise,281,766.5,,,16969,,,,,,16969,,,,,,,,,
69063,82,69,691,6910,8214,246900245,Collonges-au-Mont-d'Or,1485,3967.0,77.4,20358,31570,47509,14286,18434,22628,26980,31570,36750,42765,54129,70327,4.9,61.0,15.5,8.6,15.0
69064,82,69,691,6907,8211,246900633,Condrieu,1604,3653.5,59.4,13532,19228,26310,8914,11926,14693,16965,19228,21851,24491,28325,37793,4.2,59.6,26.3,7.7,6.4
69065,82,69,692,6905,8213,246900641,Corcelles-en-Beaujolais,336,859.5,,,20055,,,,,,20055,,,,,,,,,
69066,82,69,692,6930,8214,246900583,Cours-la-Ville,1747,3855.0,51.3,12671,17228,23068,8163,11606,13844,15630.5,17228,19173,21592,25211,31737,3.9,53.4,35.9,3.9,6.8
69067,82,69,691,6931,8214,246900625,Courzieu,471,1187.5,,,17919,,,,,,17919,,,,,,,,,
69068,82,69,691,6925,8214,246900245,Couzon-au-Mont-d'Or,998,2430.5,68.8,16610,23244,33204,10956,15253,18075,20843,23244,26230,30572,35770,44116,4.0,65.9,22.7,5.1,6.3
69069,82,69,691,6931,8214,246900245,Craponne,4128,9920.5,71.6,17233,23578,32094,11809,15685,18539,20946,23578,26588,30115,34511,42445,3.6,65.0,25.7,3.6,5.7
69070,82,69,692,6901,8214,246900583,Cublize,498,1232.5,,,17814,,,,,,17814,,,,,,,,,
69071,82,69,691,6925,8213,246900245,Curis-au-Mont-d'Or,396,1111.5,,,29454,,,,,,29454,,,,,,,,,
69072,82,69,691,6952,8214,246900245,Dardilly,3082,8622.0,75.4,18775,27667,40658,12066,16877,20840,24326,27667,31948,37457,44426,59060,4.9,66.8,17.7,6.2,9.3
69073,82,69,692,6929,8214,246900708,Dareize,165,449.0,,,21593,,,,,,21593,,,,,,,,,
69074,82,69,692,6953,8213,246900807,Denice,524,1378.0,,,21594,,,,,,21594,,,,,,,,,
69075,82,69,692,6929,8213,246900708,Dieme,60,175.5,,,19965,,,,,,19965,,,,,,,,,
69076,82,69,691,6903,8214,246900625,Dommartin,910,2661.0,77.6,20949,28925,41373,13347,18863,22405,25403,28925,33353,38062,45939,56411,4.2,62.1,18.1,5.6,14.2
69077,82,69,692,6905,8213,246900641,Drace,341,994.5,,,19913,,,,,,19913,,,,,,,,,
69078,82,69,691,6928,8214,246900773,Duerne,296,789.5,,,17607,,,,,,17607,,,,,,,,,
69080,82,69,691,6908,8214,246900633,Echalas,583,1583.5,,,20888,,,,,,20888,,,,,,,,,
69081,82,69,691,6952,8214,246900245,Ecully,6918,16866.5,72.9,16772,26255,40120,10318,14944,18648,22507,26255,30626,36524,44057,59845,5.8,56.6,25.3,5.7,12.4
69082,82,69,692,6904,8213,246900781,Emeringes,92,210.0,,,18938,,,,,,18938,,,,,,,,,
69083,82,69,691,6903,8214,246900625,Eveux,412,1149.5,,,23803,,,,,,23803,,,,,,,,,
69084,82,69,692,6904,8213,246900781,Fleurie,543,1259.5,,,17625,,,,,,17625,,,,,,,,,
69085,82,69,691,6925,8214,246900245,Fleurieu-sur-Saone,516,1403.0,,,26019,,,,,,26019,,,,,,,,,
69086,82,69,691,6903,8214,246900625,Fleurieux-sur-l'Arbresle,833,2312.5,73.6,18574,24823,32596,12871,16856,20267,22391.5,24823,27539,30772,34576,41967,3.3,69.0,22.0,3.8,5.3
69087,82,69,691,6925,8214,246900245,Fontaines-Saint-Martin,995,2825.0,75.5,19004,27764,39751,12304.5,17526,20679,24351,27764,31287,36722,43606,56099,4.6,66.6,18.8,5.5,9.1
69088,82,69,691,6925,8214,246900245,Fontaines-sur-Saone,2824,6381.5,67.6,15087,21654,30897,9283,13585,16506,19244,21654,24471,28120,33656,43421,4.7,64.6,24.3,5.2,5.9
69089,82,69,691,6951,8214,246900245,Francheville,5068,12802.0,74.8,17590,25161,34718.5,11628,15999,19306,22130,25161,28256,32213,37745,47097,4.1,66.0,22.2,5.0,6.8
69090,82,69,692,6906,8213,246900732,Frontenas,298,809.0,,,22568.5,,,,,,22568.5,,,,,,,,,
69091,82,69,691,6908,8214,246900245,Givors,7651,19006.0,46.7,8122,14425,20711,3458,6728,9584,11997,14425,16781,19278,22326,26857,7.8,66.6,28.5,2.1,2.8
69092,82,69,692,6953,8213,246900229,Gleize,3008,7652.5,61.1,12370,18807,26645,6043,10581,13810,16187,18807,21250,24536,28793,37095,6.1,61.5,27.7,4.9,5.8
